conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7d913551-e17a-40ba-baf7-48d0c3b12e50,predictive maintenance,released,knowledge,occupation-specific,total predictive maintenance | predictive and preventative maintenance | predictive models for maintenance | predictive maintenance techniques | PdM,The use of data analytics and mathematical calculation to manage and monitor the conditions of machines and production processes.,http://data.europa.eu/esco/skill/6cb9c23b-e3bc-4917-b588-26c4cef9d920 | http://data.europa.eu/esco/isced-f/079,"maintenance operations | engineering, manufacturing and construction not elsewhere classified"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dde2d1d-48fa-43c9-8b48-1372b6e7cb4c,operate on-board computer systems,released,skill/competence,sector-specific,use on-board vehicle computer systems | utilise on-board computer systems | carry out on-board vehicle computer operations | perform on-board vehicle computer operations | execute on-board vehicle computer operations | perform operations using on-board computer systems | conduct operations using on-board computer systems | use on-board computer systems | utilise on-board vehicle computer systems | operate on-board vehicle computer systems,Operate on-board computer systems in heavy trucks and vehicles; communicate with yard management computer system.,http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,using digital tools to control machinery
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7deca286-1bd6-490e-851f-82d9d410d584,"design the digital interface of gambling, betting and lottery games",released,skill/competence,occupation-specific,design the digital interface of gambling games | design the interface of lottery games digitally | design gambling games' digital interface | design the digital outlook of games | create the digital interface of betting games,"Create the digital outlook of gambling, betting and lottery games to make them appealing to the audience.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,designing ict systems or applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7dfbe0f3-076f-4a19-9eaa-db4d6db704b6,keep up-to-date to computer trends,released,skill/competence,sector-specific,keep an up-to-date to computer trend | save up-to-date to computer trends | keeping up-to-date to computer trends | retain up-to-date to computer trends | store up-to-date to computer trends | hold up-to-date to computer trends,"Stay aware of the current developments and trends in computer hardware, software and peripherals.",http://data.europa.eu/esco/skill/01e7dee7-3ff1-4807-acad-058dbed91aba | http://data.europa.eu/esco/skill/f698f8df-b473-40aa-a5c9-033cd892467a | http://data.europa.eu/esco/skill/efda73b4-5212-40a7-b2f8-d2f754ffdf2b | http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,keep up to date on product knowledge | keep up-to-date with regulations | keep up with trends | monitoring developments in area of expertise
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,execute ICT audits,released,skill/competence,sector-specific,execute information security audits | execute IT security audits | execute cyber security audits | execute ICT security audits,"Organise and execute audits in order to evaluate ICT systems, compliance of components of systems, information processing systems and information security. Identify and collect potential critical issues and recommend solutions based on required standards and solutions.",http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909 | http://data.europa.eu/esco/skill/d83cba15-8511-4d07-b89a-9fde0d1d8241,"evaluating systems, programmes, equipment and products | perform quality audits"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,design database in the cloud,released,skill/competence,sector-specific,apply design principles for cloud data architecture | develop cloud database design | apply design principles for cloud database design | design automated cloud databases | design cloud data architecture,"Apply design principles for an adaptive, elastic, automated, loosely coupled databases making use of cloud infrastructure. Aim to remove any single point of failure through distributed database design.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,designing ict systems or applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7edd11f2-6b4a-4a76-8b82-b5c57f3d8f07,animate 3D organic forms,released,skill/competence,sector-specific,create facial animation for 3D character | Animate 3D characters,"Vitalise digital 3D models of organic items, such as emotions or face movements of characters and place them in a digital 3D environment.",http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,creating artistic designs or performances
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f0b1a66-ebaf-4c8a-b606-4c1844eb692e,attend to ICT systems quality,released,skill/competence,sector-specific,ensure ICT systems meet required standards | ensure ICT system quality,"Ensure correct operations which comply fully with specific needs and outcomes in terms of the development, integration, security and overall management of ICT systems.",http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,manage quality | protecting ict devices
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,assessment of risks and threats,released,knowledge,cross-sector,principles of assessment of risks and threats | methods for handling security-related information | methods for assessment of risks and threats | principles for handling security-related information | techniques for handling security-related information | techniques for assessment of risks and threats,The security documentation and any security-related communications and information.,http://data.europa.eu/esco/isced-f/0612,database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7f2afce6-e98b-4bbe-8441-d52b45e28ab8,telecom regulations,released,knowledge,sector-specific,Electronic Communications Code,"Code of rules to protect telecommunication consumers, ensuring high standards of communication services such as equivalent and affordable access, connectivity, transparency of contracts or security against malware. The regulation covers web-based and traditional services.",http://data.europa.eu/esco/isced-f/0714,electronics and automation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b,graphic design,released,knowledge,cross-sector,graphic designs | graphic designing | visual design,The techniques to create a visual representation of ideas and messages.,http://data.europa.eu/esco/isced-f/0211,audio-visual techniques and media production
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7fc4c18a-68f3-425a-aadf-f83633be47a1,learning technologies,released,knowledge,sector-specific,learning channels,"The technologies and channels, including digital, to enhance learning.",http://data.europa.eu/esco/isced-f/0111,education science
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/7ffae77a-93ce-40a3-af99-fae5729e8b15,assemble robots,released,skill/competence,sector-specific,robots assembling | assembling robots | robotic machines assembling | assembling robotic machines | robot assembling | robotic machine assembling | assemble robotic machines,"Assemble robotic machines, devices, and components according to engineering drawings. Program and install the necessary components of robotic systems, such as robot controllers, conveyors, and end-of-arm tools.",http://data.europa.eu/esco/skill/87a0c0e6-c114-4ea1-b2d0-933bce1f3c5f | http://data.europa.eu/esco/skill/592525ab-b517-4c55-8c65-17e0f5d99205,assemble machines | assembling electrical and electronic products
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/805e4fac-5325-42a2-a9e7-c6c777185a05,manage online gambling,released,skill/competence,occupation-specific,monitor gambling website | manage online gambles | manage gambling online | coordinate gambling activities,"Set up, coordinate and manage online gambling activities. Monitor the action on the online gambling website and ensure customer service procedures run as planned. Coordinate the technical staff to maintain the gambling software and plan operations to secure profits.",http://data.europa.eu/esco/skill/4781b6b1-07bc-44be-8c2d-de0fa5db4250,conducting gaming activities
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,cyber security,released,knowledge,sector-specific,ICT security | cybersecurity | digital security | information and communications technology security | IT security | information security,"The methods and best practices that protect ICT systems, networks, computers, devices, services, processes and people against unauthorised access, modification and/or denial of service of assets.",http://data.europa.eu/esco/isced-f/1031,military and defence
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81086bb0-a110-470d-ba5a-2c68fc535407,manage flight data communications programme,released,skill/competence,sector-specific,oversee flight data communication programme | supervise data communication programme | supervise flight data communication programme | manage data communication programme | manage exchange of flight data in aviation operations | oversee data communication programme | manage exchange of digital flight data between pilots and air traffic control | facilitate transmission of flight data through management of digital communication programmes | ensure effective exchange of digital flight data between pilots and air traffic control | manage transmission of flight data in aviation operations | manage flight data communications program,"Manage the exchanges of digital data between air traffic controllers and pilots to enable efficient aviation operations, such as trajectory-based routing and optimised profile descents. Support the safety-of-flight command, control, and information services by providing data connectivity. Provide ground automated message generation, transmission, and routing.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"manage quantitative data | managing, gathering and storing digital data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/812b8819-9b7a-4df9-9c9f-1b60888d0861,e-tailoring,released,knowledge,sector-specific,online tailoring | remote tailoring | online tailor services,The business model using softwares and technical applications in order to gather the information of clients for the manufacturing of bespoke products.,http://data.europa.eu/esco/isced-f/0723,"textiles (clothes, footwear and leather)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81633a44-f1db-4a01-a940-804c6905e330,use word processing software,released,skill/competence,cross-sector,Google Docs | GNU TeXmacs | IBM Lotus Word Pro | AbiWord | TextEdit | LaTeX | WordGraph | QuickOffice | Calligra Words | Kingsoft Office Writer | LibreOffice Writer | use document processing program | Atlantis Word Processor | Polaris Office | produce text files | type text | make use of word processing software | apply word processing software | use word processor | using word processor | Microsoft Office Word | Apple Pages | Zoho Writer | use word processing | WordPad | able to use using word processing software | Textilus | utilise word processing software | ThinkFree Office | IntelliTalk | use text processing program,"Use computer software applications for composition, editing, formatting, and printing of any sort of written material.",http://data.europa.eu/esco/skill/d822b4b2-26c7-4bd9-970d-229c6504f615 | http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,"create digital content | using word processing, publishing and presentation software"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8181aa4c-42bc-4036-a3d2-5cb6bbb34239,handle cybersecurity incidents,released,skill/competence,sector-specific,analyse cybersecurity incidents | handle cybersecurity incidents in production facilities | monitor security logs | respond to cyber incidents | monitor the security of digital systems,"Detect, identify, analyze, and respond, to cybersecurity incidents in an organization's systems or network. It involves incident response plans such as intrusion detection systems, log analysis, and documenting detailed information about potential incidents.",http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf,complying with operational procedures
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/818c2b89-1335-4443-ada7-e1046862e273,install automation components,released,skill/competence,sector-specific,fit automation components | automation component installing | fitting automation components | automation components fitting | automation components installing | automation component fitting | installing automation components,Install the automation components according to the specifications of the circuit diagram.,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,setting up computer systems
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/81b082fb-9a00-4660-976a-10c985979100,IBM InfoSphere Information Server,released,knowledge,sector-specific,IBM InfoSphere Information Server platform,"The software program IBM InfoSphere Information Server is a platform for integration of information from multiple applications, created and maintained by organisations, into one consistent and transparent data structure, developed by the software company IBM.",http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051 | http://data.europa.eu/esco/isced-f/0612,"data extraction, transformation and loading tools | database and network design and administration"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8203b07a-8097-4383-aff6-603b7df7f0f4,ATM systems,released,knowledge,occupation-specific,cash points | automatic teller machine systems | ATM system | holes in the wall | automated banking machines | automated teller machines | minibanks | automated teller machine systems | ABMs | cash machines,"The different technologies, software, hardware and operations that are used or can be found in automated teller machines.",http://data.europa.eu/esco/isced-f/0613,software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82312096-4df8-49ce-9cdd-a6e08af56b45,evaluate information services using metrics,released,skill/competence,occupation-specific,using metrics to evaluate information services | evaluating information services using metrics | rate information services using metrics | gauge information services using metrics | assess information services using metrics | evaluate information service using metrics,"Use bibliometrics, webometrics and web metrics to evaluate information services.",http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e,"evaluate data, information and digital content | analysing and evaluating information and data | manage quantitative data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82313e12-9d39-47d1-b7c9-78bbd6bb50e2,CAE software,released,knowledge,cross-sector,computer-aided engineering software | computer-aided engineering softwares | CAE software tools,The software to perform computer-aided engineering (CAE) analysis tasks such as Finite Element Analysis and Computional Fluid Dynamics.,http://data.europa.eu/esco/isced-f/0613,software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82394321-7f35-4a29-b2fa-4a58f66258f5,simulate transport problems,released,skill/competence,cross-sector,simulate transports problems | simulate problems for transports,Implement transport-related data in software and computer models to simulate transport issues such as traffic jams in order to find innovative solutions.,http://data.europa.eu/esco/skill/a432ffcd-b58d-4417-836c-ea3282b626ca | http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,run simulations | using computer aided design and drawing tools
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,use back-up and recovery tools,released,skill/competence,cross-sector,use recovery software | use back-up and recovery software | use back-up software | use recovery tools | back-up and recovery tools using | using back-up and recovery tools | using back-up and recovery software | use back-up tools,"Use tools which allow users to copy and archive computer software, configurations and data and recover them in case of loss.",http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,protecting ict devices
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8300443c-c793-4102-bff5-aa917a0cb39f,define roadmap for blockchain in applications,released,skill/competence,cross-sector,create a blockchain roadmap in applications,"Define and follow a roadmap for the introduction of blockchain in a particular application. Identify the key actions and roles required, as well as the essential milestones and deliverables to achieve.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,designing ict systems or applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,service-oriented modelling,released,knowledge,sector-specific,ICT service models | service oriented models | SaaS model | Software as a service | SaaS | service-oriented modeling,"The principles and fundamentals of service-oriented modelling for business and software systems that allow the design and specification of service-oriented business systems within a variety of architectural styles, such as enterprise architecture and application architecture.",http://data.europa.eu/esco/isced-f/0612,database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26,innovate in ICT,released,skill/competence,sector-specific,conduct research in ICT,"Create and describe new original research and innovation ideas within the field of information and communication technologies, compare to the emerging technologies and trends and plan the development of new ideas.",http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f | http://data.europa.eu/esco/skill/c2a0c52c-0b4b-4180-a918-92650ea3b458 | http://data.europa.eu/esco/skill/ab877a24-335d-4676-b366-c5c06651481a,"seek innovation in current practices | think innovatively | communication, collaboration and creativity"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8359bd04-d2cb-4757-af1f-39a921df9efe,remove computer virus or malware from a computer,released,skill/competence,cross-sector,removing virus from a computer | removing malware from a computer | cleaning malware-infected computer | removing computer virus or malware from a computer | remove virus from a computer | clean malware-infected computer | clean virus-infected computer | cleaning virus-infected computer | computer virus or malware removing from a computer | remove malware from a computer,Carry out actions to remove computer viruses or other types of malware from a computer.,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,protecting ict devices
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433,utilise machine learning,released,skill/competence,sector-specific,carry out machine learning | use machine learning | utilize machine learning | perform machine learning,"Use techniques and algorithms that are able to extract mastery out of data, learn from it and make predictions, to be used for program optimisation, application adaptation, pattern recognition, filtering, search engines and computer vision.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programming computer systems
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,Microsoft Visual C++,released,knowledge,sector-specific,MS Visual C++ | Visual C++ | VC++ | MSVC,"The computer program Visual C++ is a suite of software development tools for writing programs, such as compiler, debugger, code editor, code highlights, packaged in a unified user interface. It is developed by the software company Microsoft.",http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde | http://data.europa.eu/esco/isced-f/0611,integrated development environment software | computer use
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83934f53-5ffa-478f-9f8f-b779e9b4fc7a,self-service technologies in tourism,released,knowledge,sector-specific,automated tourism services | self-service technologies in the tourism industry | autonomous tourism experiences,"The application of self-service technologies in the tourism industry: performing online bookings, self-check-ins for hotels and airlines, allowing clients to perform and complete reservations by themselves using digital tools.",http://data.europa.eu/esco/isced-f/0619,information and communication technologies not elsewhere classified
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83b33952-3872-46ec-9a2e-b28f91303a7e,oversee development of software,released,skill/competence,sector-specific,oversee development of applications | coordinate development of applications | monitor development of software | manage the development of a software | coordinate development of software,"Organise, plan and supervise the development of the applications and frameworks in order to create a software product, from the earliest planning stages to the final product test.",http://data.europa.eu/esco/skill/aab9f44d-fe0e-46d8-a470-11ce82a64846,supervising a team or group
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/83b493c8-4837-41e3-9800-cff1df06cf38,configure media integration systems,released,skill/competence,occupation-specific,set up multimedia integration platforms,"Define and configure the relation between incoming and outgoing signals for performing art and event applications. Using visual programming software, translating the used signal protocols, patching, merging or splitting data streams.",http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,operating audio-visual equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d,IBM Informix,released,knowledge,sector-specific,Informix Extended Parallel Server | Informix Advanced Workgroup Edition | Informix Workgroup Edition | Informix Enterprise Edition | Informix Dynamic Server | Informix Advanced Enterprise Edition | Informix Express Edition,"The computer program IBM Informix is a tool for creating, updating and managing databases, developed by the software company IBM.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,database management systems | database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410,core banking software,released,knowledge,sector-specific,core banking application,"The selection of software for core banking activities management (e.g. deposits, payments, loans, bank transactions, customer data) and other functions related to banking.",http://data.europa.eu/esco/isced-f/0611,computer use
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84f58e3d-8669-4d83-8c1d-5dd1e73a654f,create database diagrams,released,skill/competence,sector-specific,create database blueprint | create database models,Develop the database design models and diagrams which establish the structure of a database by using modelling software tools to be implemented in further processes.,http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f | http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,manage database | use databases | designing ict systems or applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/84f73180-4a45-49f4-9140-cb49bbc29531,set scanner controls,released,skill/competence,sector-specific,program scanner controls | determine scanner controls | set scanner control | plan scanner controls | setting scanner controls,"Use a mouse, keyboard or other controls to set up the scanner precisely.",http://data.europa.eu/esco/skill/a1a032e1-4b7a-4603-8516-43d83707ffac | http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,set up machine controls | using digital tools to control machinery
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3,SketchBook Pro,released,knowledge,sector-specific,Autodesk SketchBook Pro | SketchBook,The computer program SketchBook Pro is a graphical ICT tool which enables digital editing and composition of graphics to generate both 2D raster or 2D vector graphics. It is developed by the software company Autodesk.,http://data.europa.eu/esco/isced-f/0611 | http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,computer use | graphics editor software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8542b62b-18b1-4c7f-9d4e-e717c10fbd72,produce textile designs,released,skill/competence,sector-specific,produce designs for textiles | draw sketches for textile designs | produce a textile design | create textile designs,"Draw sketches for textile design, by hand or on computer, using specialist Computer Aided Design (CAD) software.",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,designing systems and products
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85616cc4-98bf-4355-9cf1-72ff11752848,develop ICT device driver,released,skill/competence,occupation-specific,design ICT device driver | build ICT device driver,Create a software program that controls the working of an ICT device and its interaction with other applications.,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programming computer systems
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85a67bc3-708c-4eab-86f6-4529d01d12a6,contribute to development of biometric systems,released,skill/competence,occupation-specific,facilitate development of biometric systems | assist development of biometric systems | participate in development of biometric systems | develop biometric system | developing biometric system | work on development of biometric systems | develop biometric systems,Contribute to the development or optimisation of technological systems that rely on specific biological data run through algorithms in order to identify people.,http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,designing ict systems or applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/85f46538-ae70-498a-bfbc-b8ddafe96c7d,levels of software testing,released,knowledge,sector-specific,software integration testing,"The levels of testing in the software development process, such as unit testing, integration testing, system testing and acceptance testing.",http://data.europa.eu/esco/isced-f/0613,software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/861313ba-3a1a-4d33-842a-1b8e45e2415b,manage ICT legacy implication,released,skill/competence,sector-specific,analyse legacy implication,"Oversee the transfer process from a legacy (an outdated system) to a current system by mapping, interfacing, migrating, documenting and transforming data.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"managing, gathering and storing digital data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/861cc783-6d4c-442e-9081-3a6e389be454,install electronic communication equipment,released,skill/competence,sector-specific,set up electronic communication equipment,Set up and deploy digital and analogue electronic communications. Understand electronic diagrams and equipment specifications.,http://data.europa.eu/esco/skill/52797dce-911c-4e6d-b0cb-491f6469014f | http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"install electrical and electronic equipment | installing and repairing electrical, electronic and precision equipment"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8645704c-a896-4ac1-8189-9ac5586d5c3a,prepare detailed working drawings for interior design,released,skill/competence,sector-specific,prepare detailed working drawing for interior design | prepare detailed drawings for interior design | preparing detailed working drawings for interior design | create detailed working drawings for interior design | generate detailed working drawings for interior design | draw up detailed working drawings for interior design,Prepare sufficiently detailed working drawings or digital images using software to convey a realistic preview of the interior design project.,http://data.europa.eu/esco/skill/ac51e567-2261-48c7-b0cb-97c07fc60b6c | http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,develop a specific interior design | creating visual displays and decorations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,released,knowledge,sector-specific,TypeScript programming language,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in TypeScript.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,computer programming | software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8682024b-2c8b-4de4-8cd7-23ea6169da57,operate signal generator,released,skill/competence,cross-sector,microwave signal generator operating | arbitrary waveform generator operating | RF signal generator operating | tone generator operating | digital pattern generator operating | function generator operating | frequency generator operating | pitch generator operating,"Use electronic devices or software tone generators that produce digital or analog repeating or non-repeating electronic signals in order to design, test and repair electronic and acoustic equipment.",http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86,accessing and analysing digital data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,World Wide Web Consortium standards,released,knowledge,cross-sector,W3C standards,"The standards, technical specifications and guidelines developed by the international organisation World Wide Web Consortium (W3C) which allow the design and development of web applications.",http://data.europa.eu/esco/isced-f/0613,software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6,Microsoft Visio,released,knowledge,sector-specific,Visio 2013 | MS Visio | Visio 2016 | Microsoft Office Visio | Office Visio 2007 | Office Visio 2003 | Visio 2010 | Visio 2000 | Visio 2002,The computer program Microsoft Visio is a graphical ICT tool which enables digital editing and composition of graphics to generate both 2D raster or 2D vector graphics. It is developed by the software company Microsoft.,http://data.europa.eu/esco/isced-f/0611 | http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516,computer use | graphics editor software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8759c352-8b00-498f-985a-935f13e1b043,assistive instruments,released,knowledge,cross-sector,instrument of assistance | assistive technology | assistive instrument | assistive devices,The field of dealing with people in need of service animals and the working of assistive devices and technologies.,http://data.europa.eu/esco/isced-f/0921,care of the elderly and of disabled adults
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8764d4b1-e069-44f2-8baa-fb1eee1850ec,Oracle Application Development Framework,released,knowledge,sector-specific,Oracle ADF,"The Java framework software development environment which provide specific features and components (such as enhanced reusability features, visual and declarative programming) that support and guide enterprise applications development.",http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17 | http://data.europa.eu/esco/isced-f/0613,software frameworks | software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8785ccda-6f9f-4cf3-9033-fda10653d0be,JSSS,released,knowledge,sector-specific,JavaScript Style Sheets,"The computer language JSSS is a style sheet language that conveys the presentation of structured documents. These documents have to adhere to style sheets, a set of stylistic rules such as font, color and layout.",http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794 | http://data.europa.eu/esco/isced-f/0612,style sheet languages | database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/87f31087-4c7c-4a71-b7b8-4039d94b4c12,analyse clothing 3d prototypes,released,skill/competence,occupation-specific,study 3D clothing prototypes | adjust the 3d prototype | evaluate clothing 3D models | examine 3D garment prototypes | screen the 3d prototype,Analyse the prototype in order to adjust the pattern of clothing elements on the 3D avatar.,http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,creating visual displays and decorations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/88564d2d-2dc9-4789-864a-f9cb73f389ec,maintain data entry requirements,released,skill/competence,sector-specific,uphold data entry requirements,Uphold conditions for data entry. Follow procedures and apply data program techniques.,http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,entering and transforming information
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/88b9ac3d-1c1d-44d1-9584-c4f5dd2503b3,improve user-friendliness,released,skill/competence,occupation-specific,revise user-friendliness | modify user-friendliness | ameliorate user-friendliness | improving user-friendliness | update user-friendliness,Research and test new methods to make a product such as a website or map easier to use and understand.,http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,designing ict systems or applications
